search_url,start_date,end_date,page,title_lang,descrip_lang,title,url,citation,description,search_size,dataset,domain,domain_end,year,title_snippet,20_snippet,50_snippet
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,en,en,A foundation for watermarking in compressed domain,https://ieeexplore.ieee.org/abstract/document/1420350/,"BG Mobasseri, RJ Berger - IEEE Signal Processing Letters, 2005 - ieeexplore.ieee.org","… TABLE I WATERMARKING STATISTICS FOR LENA.JPG IMAGE … The algorithm was applied to
lena.jpg, and results are tabu- lated in Table I. There is a slight increase in the file size of 87 bytes;
79 bytes are due to the additional Huffman table specifying the original VLCs … 
",About 156 results (0.02 sec),scholar3,ieeexplore.ieee.org,org,2005,," king statistics for lena.jpg image … the alg ithm was applied to
lena.jpg, and results ar"," … table i watermarking statistics for lena.jpg image … the algorithm was applied to
 .jpg image … the algorithm was applied to
lena.jpg, and results are tabu- lated in table i. ther"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,id,id,Analisa Perbandingan Kualitas dan Rasio Kompresi pada Citra Digital akibat Kompresi JPEG,http://eprints.undip.ac.id/23230,"HA Wibawa, A Sugiharto - 2005 - eprints.undip.ac.id","… Page 6. DAFTAR TABEL Hal Tabel 1. Skala keabuan (grey scale) 7 Tabel 2. Spesifikasi hardware
untuk simulasi 20 Tabel 3.NilaiPSNR 24 Tabel 4. Hasil eksperimen kompresi pada citra
lena.bmp 27 Tabel 5. Hasil eksperimen kompresi pada citra mandril.bmp 28 Tabel 6. Hasil … 
",About 156 results (0.02 sec),scholar3,eprints.undip.ac.id,id,2005,," kompresi pada citra
lena.bmp 27 tabel 5. has","  24 tabel 4. hasil eksperimen kompresi pada citra
lena.bmp 27 tabel 5. hasil eksperimen kompresi pada ci"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,pl,pl,Usuwanie cyfrowych znaków wodnych na podstawie cech autokorelacji obrazu,http://staff.ii.pw.edu.pl/~dbogumil/tpo2002.pdf,"D Bogumił - Elektronizacja: podzespoły i zastosowania elektroniki, 2003 - staff.ii.pw.edu.pl","… Przykładem mo e być obraz lena.bmp, dla ktόrego PSNR obrazu ze znakiem wynosiło
34,94 dB, natomiast PSNR po usuni ciu znaku wodnego 37,30 dB … Obraz boat.bmp
baboon.jpg lena.jpg lena.jpg Siła wstawienia znaku wodnego 4 4 4 3 … 
",About 156 results (0.02 sec),scholar3,staff.ii.pw.edu.pl,pl,2003,," adem mo e być obraz lena.bmp, dla ktόrego ps boat.bmp
baboon.jpg lena.jpg  .jpg lena.jpg siła wstawienia"," … przykładem mo e być obraz lena.bmp, dla ktόrego psnr obrazu ze znakiem wynosiło
 naku wodnego 37,30 db … obraz boat.bmp
baboon.jpg lena.jpg  .jpg lena.jpg siła wstawienia znaku wodnego 4 4 4 3 … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,en,en,Pervasive computing on active networks,https://ieeexplore.ieee.org/abstract/document/8129951/,"KLE Law, S So - The Computer Journal, 2004 - ieeexplore.ieee.org","… Page 7. 424 KLE Law and S. So (a) (b) (c) FIGURE 7. (a) Experiments on adaptiveness, (b) sent
'Lena' BMP image and (c) modified BMP image in APNI. the extensible property of active networks …
TABLE 1. Sizes of fields in capsules carrying 'Lena' BMP image. Field Size (bytes) … 
",About 156 results (0.02 sec),scholar3,ieeexplore.ieee.org,org,2004,," tiveness, (b) sent
'lena' bmp image and (c)   capsules carrying 'lena' bmp image. field s"," ure 7. (a) experiments on adaptiveness, (b) sent
'lena' bmp image and (c) modified bmp image in apni. th  …
table 1. sizes of fields in capsules carrying 'lena' bmp image. field size (bytes) … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,en,en,Steganographic scheme using a block cipher,https://link.springer.com/chapter/10.1007/978-3-540-31805-7_14,"JJ Yu, C Jung, SK Yoon, S Lee - International Workshop on Digital …, 2004 - Springer","… 169 Table 2. SNR of the tested image SNR(dB) Lena.bmp(Fig.4) 46.751 JJH1.bmp(Fig.3)
47.108 … the proposed scheme the LSB substitution Lena.bmp(Fig.4) 171910 (3.02) 275421
(1.89) JJH1.bmp(Fig.3) 165512 (3.14) 288457 (1.80) 4 Conclusion … 
",About 156 results (0.02 sec),scholar3,link.springer.com,com,2004,, ested image snr(db) lena.bmp(fig.4) 46.751 j he lsb substitution lena.bmp(fig.4) 171910 (," … 169 table 2. snr of the tested image snr(db) lena.bmp(fig.4) 46.751 jjh1.bmp(fig.3)
47.108 … the pr 47.108 … the proposed scheme the lsb substitution lena.bmp(fig.4) 171910 (3.02) 275421
(1.89) jjh1.bmp(f"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,ja,ja,ウェーブレット画像変換の学習ソフトの試作,https://core.ac.uk/download/pdf/71906549.pdf,加治佐清光 - 2004 - core.ac.uk,"… 処理時間【秒1 。 図3 ウェーブ、レット変換 3 Page 4. 加治佐清光 「Fら へルブ 設定 256NVJx
256(H) 画素 C半学生用半kajisa¥!Wavelet半Images半LENA.BMP ヱ.!JWITBMP … 「開票開 . T 園I
原画像:0:半学生用批判isa'!/.Wavelet半Images半LENA.BMP 復元画像:W口BMP 一ー … 
",About 156 results (0.02 sec),scholar3,core.ac.uk,uk,2004,, isa¥!wavelet半images半lena.bmp ヱ.!jwitbmp … 「開 a'!/.wavelet半images半lena.bmp 復元画像:w口bmp 一ー …," 設定 256nvjx
256(h) 画素 c半学生用半kajisa¥!wavelet半images半lena.bmp ヱ.!jwitbmp … 「開票開 . t 園i
原画像:0:半学生用批判isa'!/.w p … 「開票開 . t 園i
原画像:0:半学生用批判isa'!/.wavelet半images半lena.bmp 復元画像:w口bmp 一ー … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,uk,uk,Кодування зображень з використанням SOFM,https://itce.vntu.edu.ua/index.php/itce/article/view/224,"ВП Майданюк, Ш Мазін-Хіллес… - … технології та комп' …, 2004 - itce.vntu.edu.ua","… Результати роботи алгоритму для файла LENA.BMP при 4-вимірних вхідних векторах і
розмірах карти від 8х8 до 16х16 подані в табл.1, а також на рис … Таблиця 1 Експериментальні
дані по файлу LENA.BMP Метод ущільнення Розмір початкового файла, байт … 
",About 156 results (0.02 sec),scholar3,itce.vntu.edu.ua,ua,2004,," алгоритму для файла lena.bmp при 4-вимірних  альні
дані по файлу lena.bmp метод ущільненн"," … результати роботи алгоритму для файла lena.bmp при 4-вимірних вхідних векторах і
розмірах ка на рис … таблиця 1 експериментальні
дані по файлу lena.bmp метод ущільнення розмір початкового файла, ба"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,2,en,en,Enhancing security of frequency domain video encryption,https://dl.acm.org/doi/abs/10.1145/1027527.1027597,"Z Liu, X Li, Z Dong - Proceedings of the 12th annual ACM international …, 2004 - dl.acm.org","… Wu and Kuo has found that by setting the encrypted coeffi- 304 Page 2. lena.bmp 512X512
Masked DC without Quantization Masked DC&9ACs without Quantization Masked DC&20ACs
without Quantization Figure 1: Effects of different mask levels without quantization … 
",About 156 results (0.02 sec),scholar3,dl.acm.org,org,,," coeffi- 304 page 2. lena.bmp 512x512
masked "," that by setting the encrypted coeffi- 304 page 2. lena.bmp 512x512
masked dc without quantization masked"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,An improved coding technique for image encryption and key management,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/5637/0000/An-improved-coding-technique-for-image-encryption-and-key-management/10.1117/12.569750.short,"X Wu, J Ma, J Hu - Electronic Imaging and Multimedia …, 2005 - spiedigitallibrary.org","… 4 5699456 .3 ≤< µ . As an example, we choose ""lena.bmp"" and ""cameraman.tif"" for simulation …
2 and Fig. 3. (a) (b) (c) (d) Figure: 2 Simulation results for “lena.bmp”: (a) original image, (b)
encrypted image, (c) image decrypted by 1 K M , (d) image decrypted by 2 k M … 
",About 156 results (0.02 sec),scholar3,www.spiedigitallibrary.org,org,2005,," example, we choose ""lena.bmp"" and ""cameraman lation results for “lena.bmp”: (a) original "," … 4 5699456 .3 ≤< µ . as an example, we choose ""lena.bmp"" and ""cameraman.tif"" for simulation …
2 and f (a) (b) (c) (d) figure: 2 simulation results for “lena.bmp”: (a) original image, (b)
encrypted image, (c"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,Watermarking in JPEG bitstream,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/5681/0000/Watermarking-in-JPEG-bitstream/10.1117/12.585969.short,"RJ Berger II, BG Mobasseri - Security, Steganography, and …, 2005 - spiedigitallibrary.org","… 6 RESULTS The algorithm was applied to the 512x512 Lena.jpg image … This number was reduced
to 31 due to collisions resulting in a loss of about 400 possible watermark bits. Table 4- Analysis
of Lena.jpg entropy-coded segment for watermarking purposes Item … 
",About 156 results (0.02 sec),scholar3,www.spiedigitallibrary.org,org,2005,," lied to the 512x512 lena.jpg image … this nu able 4- analysis
of lena.jpg entropy-coded s","  results the algorithm was applied to the 512x512 lena.jpg image … this number was reduced
to 31 due to  400 possible watermark bits. table 4- analysis
of lena.jpg entropy-coded segment for watermarking purpos"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,uk,uk,Кодування зображень покомпонентним методом,http://ir.lib.vntu.edu.ua/bitstream/handle/123456789/28081/07_p184.pdf?sequence=1,"ВП Майданюк, Ю Бондар - … захисту інформації в Україні. Вип. 7 …, 2003 - ir.lib.vntu.edu.ua","… Результати роботи алгоритму для файлу LENA.BMP представлені в табл. 1, а також на рис …
Таблиця 1 - Експериментальні дані по файлу LENA.BMP Метод формування низькочастотних
компонент Розмір початкового файлу Розмір стиснутого файлу … 
",About 156 results (0.02 sec),scholar3,ir.lib.vntu.edu.ua,ua,2003,, алгоритму для файлу lena.bmp представлені в  альні дані по файлу lena.bmp метод формуванн," … результати роботи алгоритму для файлу lena.bmp представлені в табл. 1, а також на рис …
табл  рис …
таблиця 1 - експериментальні дані по файлу lena.bmp метод формування низькочастотних
компонент ро"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,Unequal error protected image transmission over multilevel coded wavelet packet multicarrier modulation system,https://ieeexplore.ieee.org/abstract/document/1365427/,"X Gao, H Zhang, D Yuan - … Symposium onInformation Theory …, 2004 - ieeexplore.ieee.org","… protection. So the PSNR value is enhanced virtually. 3. hybrid byte-based and bit-based
data division III. NUMERICAL RESULTS AND DISCUSSION We employ the standard
8bits/pixel lena.bmp (256*256) for simulation. Compared … 
",About 156 results (0.02 sec),scholar3,ieeexplore.ieee.org,org,2004,," tandard
8bits/pixel lena.bmp (256*256) for s"," and discussion we employ the standard
8bits/pixel lena.bmp (256*256) for simulation. compared … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,Impact analysis of digital watermarking on perceptual quality using HVS models,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.104.4976&rep=rep1&type=pdf,P Qi - Citeseer,"… Section III - Simulation All test images are 8-bit grayscale images of size 256x256
pixels. One image is a heavily textured image 'baboon.bmp', the other is a less textured
image 'lena.bmp'. - 9 - Page 10. Baboon.bmp Lena.bmp Fig … 
",About 156 results (0.02 sec),scholar3,citeseerx.ist.psu.edu,edu,,," ess textured
image 'lena.bmp'. - 9 - page 10 page 10. baboon.bmp lena.bmp fig … 
"," 'baboon.bmp', the other is a less textured
image 'lena.bmp'. - 9 - page 10. baboon.bmp  .bmp'. - 9 - page 10. baboon.bmp lena.bmp fig … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,Robust watermarking detection against RST based on principal axis,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4925/0000/Robust-watermarking-detection-against-RST-based-on-principal-axis/10.1117/12.481616.short,"X Kong, R Wang, D Yang - Electronic Imaging and Multimedia …, 2002 - spiedigitallibrary.org","… Page 4. Figure 1: lena.bmp(512*512) Test 1 : Onlyrotating the image(the number in the
file name is the rotation angle, the following tests are similar )(Figure 2) Image (bmp) The
angle ofthe principal axis with Xaxis The estimated rotation angle … 
",About 156 results (0.02 sec),scholar3,www.spiedigitallibrary.org,org,2002,, … page 4. figure 1: lena.bmp(512*512) test 1, … page 4. figure 1: lena.bmp(512*512) test 1 : onlyrotating the image(the 
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,Investigation of digital hologram watermarking with double binary phase encoding,https://www.spiedigitallibrary.org/journals/optical-engineering/volume-44/issue-6/067007/Investigation-of-digital-hologram-watermarking-with-double-binary-phase-encoding/10.1117/1.1935268.short,"X Zhou, L Chen, J Shao - Optical Engineering, 2005 - spiedigitallibrary.org","… 2.2. Watermarking Strategy. The principal patterns used in the present study are
shown in Fig. 2. Figure 2(a) shows the color host image, “lena.bmp” (256×256 pixels),
whose blue channel C b (u,v) is used to hide watermark … 
",About 156 results (0.02 sec),scholar3,www.spiedigitallibrary.org,org,2005,,"  color host image, “lena.bmp” (256×256 pixel","  fig. 2. figure 2(a) shows the color host image, “lena.bmp” (256×256 pixels),
whose blue channel c b (u,"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,Image coding/compression,http://theeren.tripod.com/DSPProject/Midterm%20Presentation.pdf,"DSP EE5364, P Suthram, D Hemmert, T Heeren - theeren.tripod.com","… Page 11. 8x8 pixel block DCT Quantizer Level-shift Encoder Data • Lenna BMP file used • Gray
scale image level-shifted by –128 • for n = 8, 2^(n-1) = 128 JPEG Algorithm Page 12.
Quantization using a typical normalization matrix [ 16 11 10 16 24 40 51 61 … 
",About 156 results (0.02 sec),scholar3,theeren.tripod.com,com,,, hift encoder data • lenna bmp file used • gra," el block dct quantizer level-shift encoder data • lenna bmp file used • gray
scale image level-shifted by"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,"SAR Image Analysis, Modeling and Techniques VI.",https://www.researchgate.net/profile/Bruno_Aiazzi/publication/252534693_New_trends_in_despeckling_Undecimated-wavelet_shrinkage_and_fuzzy_matching-pursuits_estimation/links/54d0d7090cf29ca81103ea6a.pdf,F Posa - 2002 - researchgate.net,"… SPIE Vol. 4543 Page 13. (d) (e) (f) Figure 5. Detail of San Francisco. (a): Original, and processed
by (b): RLP, (c): FMP, (d): G-MAP, (e): LRF, (f): UWS. Table 1. SNR (dB) between noise-free and
speckled versions of Lenna, raw and processed by KF, RLP, UWS, and FMP … 
",About 156 results (0.02 sec),scholar3,www.researchgate.net,net,2002,," peckled versions of lenna, raw and processed ","  (db) between noise-free and
speckled versions of lenna, raw and processed by kf, rlp, uws, and fmp … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,3,en,en,Genetic algorithms evolve optimized transforms for signal processing applications,https://apps.dtic.mil/sti/citations/ADA437529,"F Moore, B Babb, S Becke, H Koyuk, E Lamson III… - 2005 - apps.dtic.mil","… Further, the evolved transforms outperformed the Daub4 wavelet when reconstructing other
full-sized images (eg, a transform evolved on the miniature version of lenna.bmp also
outperformed Daub4 on barb.bmp, goldhill.bmp, and MonetWaterLillies.bmp) in all tests … 
",About 156 results (0.02 sec),scholar3,apps.dtic.mil,mil,2005,," iniature version of lenna.bmp also
outperform"," , a transform evolved on the miniature version of lenna.bmp also
outperformed daub4 on barb.bmp, goldhill"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,4,en,en,Thread-based benchmarking deployment,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/5306/0000/Thread-based-benchmarking-deployment/10.1117/12.538692.short,"S Lugan, B Macq - Security, Steganography, and …, 2004 - spiedigitallibrary.org","… follow: • the program must use command-line arguments, eg: embedmark -i
lena.jpg -m message -f optionsFile.txt and must not rely on any interaction with the
user; • the command-line arguments may be given in any order; … 
",About 156 results (0.02 sec),scholar3,www.spiedigitallibrary.org,org,2004,," s, eg: embedmark -i
lena.jpg -m message -f o"," must use command-line arguments, eg: embedmark -i
lena.jpg -m message -f optionsfile.txt and must not re"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,4,en,en,Implementation and Testing For,https://ccrma.stanford.edu/~eberdahl/Projects/Paranoia/Implementation.pdf,"E BERDAHL, S CHUNG, G GONG, TAM LE, JYUL LEE… - 2003 - ccrma.stanford.edu","… We thus optimized to increase the ratios as much as possible. Determining An Optimal Value
For z (Test 4 in the directory structure) Test Approach The file InImages/TextToEncode.txt
containing 392 characters was encoded into InImages/Lena.jpg, a 512x512 color image … 
",About 156 results (0.02 sec),scholar3,ccrma.stanford.edu,edu,2003,," coded into inimages/lena.jpg, a 512x512 colo"," ntaining 392 characters was encoded into inimages/lena.jpg, a 512x512 color image … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,4,en,en,Blind estimation of interferometric SAR phase images through fuzzy matching-pursuits,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4541/0000/Blind-estimation-of-interferometric-SAR-phase-images-through-fuzzy-matching/10.1117/12.454180.short,"B Aiazzi, L Alparone, S Baronti… - Image and Signal …, 2002 - spiedigitallibrary.org","… Table 1. SNR (dB) between noise-free and noisy versions Lenna, raw and processed
by KF, GRLP, SWT, & FMP … 3, and 8 estimators). Table 2. SNR (dB) between noise-free
and noisy Lenna, raw and processed by KF, GRLP, UWSand FMP … 
",About 156 results (0.02 sec),scholar3,www.spiedigitallibrary.org,org,2002,,"  and noisy versions lenna, raw and processed
 oise-free
and noisy lenna, raw and processed "," 1. snr (db) between noise-free and noisy versions lenna, raw and processed
by kf, grlp, swt, & fmp … 3, a ). table 2. snr (db) between noise-free
and noisy lenna, raw and processed by kf, grlp, uwsand fmp … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,4,zh,zh,LSB 隐写术的密钥恢复方法,http://staff.ustc.edu.cn/~zhangwm/Paper/2005_4.pdf,张卫明， 刘九芬， 李世取 - 2005 - staff.ustc.edu.cn,"… 于载体的性质。我们以Lena.bmp 图象为例, 随机 选择两个长度r =16 的密钥k1 和k2 , 用“Hide and
Seek” [ 8] 分别嵌入两条密文, 生成两幅载密图像 … 表2 Lena.bmp 和Baboon.bmp 
图像密钥区分的试验数据 Tab.2 Experimental data of distinguishing keys on Lena.bmp and Baboon … 
",About 156 results (0.02 sec),scholar3,staff.ustc.edu.cn,cn,2005,," … 于载体的性质。我们以lena.bmp 图象为例, 随机 选择两个长度 两条密文, 生成两幅载密图像 … 表2 lena.bmp 和baboon.bmp 
图像 tinguishing keys on lena.bmp and baboon … 
"," … 于载体的性质。我们以lena.bmp 图象为例, 随机 选择两个长度r =16 的密钥k1 和k2 , 用“hide and
s 2 , 用“hide and
seek” [ 8] 分别嵌入两条密文, 生成两幅载密图像 … 表2 lena.bmp 和baboon.bmp 
图像密钥区分的试验数据 tab.2 experimental d tab.2 experimental data of distinguishing keys on lena.bmp and baboon … 
"
"https://scholar.google.com/scholar?&as_ylo=2001&as_yhi=2005&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",2001,2005,4,en,ko,Hybrid Asymmetric Watermarking using Correlation and Critical Criteria,https://www.koreascience.or.kr/article/JAKO200504704022308.page,"D Li, JW Kim, JU Choi - The Journal of Korean Institute of …, 2005 - koreascience.or.kr","… 표 1. 삽입강도에 따른 공개키 상관도 검출 성능 0 4 - -- Lena.bmp Lena.jpg Alpha| PSNR H. CImaX
CSmd CImaX CSInd 1 58.91 1454.7 || 204.6 163.2 163.3 2 52.89 || 28660 || 295.1 153.7 133.7
3 49.37 | 4277.0 || 385.7 173.5 137.6 5 44.93 || 7099.3 || 566.9 314.6 165.9 7 42.01 … 
",About 156 results (0.02 sec),scholar3,www.koreascience.or.kr,kr,2005,,  상관도 검출 성능 0 4 - -- lena.bmp  .bmp lena.jpg alpha| psnr h. ," … 표 1. 삽입강도에 따른 공개키 상관도 검출 성능 0 4 - -- lena.bmp  .bmp lena.jpg alpha| psnr h. cimax
csmd cimax csind 1 58.91"
